Etiqueta,SBERT_mean,SBERT_max,SBERT_p90,SBERT_var,CNN-SBERT_mean,CNN-SBERT_max,CNN-SBERT_p90,CNN-SBERT_var,BLSTM-SBERT_mean,BLSTM-SBERT_max,BLSTM-SBERT_p90,BLSTM-SBERT_var,Attention-SBERT_mean,Attention-SBERT_max,Attention-SBERT_p90,Attention-SBERT_var
1,0.8994982838630676,0.9449406862258911,0.9402616620063782,0.0006292314501479268,0.9429300427436829,0.9629566669464111,0.9603596925735474,0.00012037040141876787,0.9108297228813171,0.9485949873924255,0.9404323101043701,0.0003872102533932775,0.9057733416557312,0.9476456046104431,0.9425070881843567,0.00052945117931813
0,0.877414882183075,0.9432647824287415,0.9307945966720581,0.0022690328769385815,0.9433861374855042,0.9663907885551453,0.9586836695671082,0.00020428125571925193,0.9033017158508301,0.9572280645370483,0.9487306475639343,0.001778703066520393,0.8960273265838623,0.9479578733444214,0.942527711391449,0.0017145090969279408
0,0.8499138951301575,0.9090802669525146,0.8941224217414856,0.0013917905744165182,0.9302473068237305,0.9471331834793091,0.9432601928710938,0.00014121313870418817,0.884755551815033,0.935154378414154,0.907831072807312,0.000443251192336902,0.883364737033844,0.927087664604187,0.9120675921440125,0.00043851867667399347
1,0.8771117329597473,0.9450823664665222,0.9252424836158752,0.003262947779148817,0.9360945224761963,0.963003933429718,0.9538462162017822,0.0003310821484774351,0.9121814370155334,0.9618038535118103,0.9455544352531433,0.0010819811141118407,0.9048973321914673,0.9514753818511963,0.9347431063652039,0.0010128002613782883
1,0.9068546295166016,0.9499903917312622,0.9460480809211731,0.0010930802673101425,0.9402478337287903,0.962814211845398,0.9597886204719543,0.0003235182084608823,0.9128817319869995,0.9495749473571777,0.939335286617279,0.0005688072415068746,0.9116241931915283,0.9478950500488281,0.943996787071228,0.0006718844524584711
0,0.8940201997756958,0.9531645774841309,0.939195990562439,0.0013873435091227293,0.9440948963165283,0.9649597406387329,0.9562554359436035,0.0001339825539616868,0.9118849635124207,0.9538589715957642,0.9350993633270264,0.00042015171493403614,0.9085322618484497,0.9575907588005066,0.938801646232605,0.0007484116940759122
0,0.8877180814743042,0.9329333901405334,0.9249629378318787,0.0009207852417603135,0.9421318769454956,0.9598592519760132,0.9528467059135437,7.500323408748955e-05,0.9192693829536438,0.9611494541168213,0.941495418548584,0.00045418506488204,0.9056624174118042,0.9519141316413879,0.9339980483055115,0.000550719618331641
1,0.8533822298049927,0.9481761455535889,0.9081162810325623,0.0020403554663062096,0.9288973212242126,0.9601964950561523,0.948229968547821,0.00032154173823073506,0.9125487804412842,0.9639255404472351,0.9455922842025757,0.0011532845674082637,0.8961431384086609,0.9591307640075684,0.9325876235961914,0.0010173667687922716
1,0.900092363357544,0.9462235569953918,0.9386618137359619,0.0007609804742969573,0.9498429894447327,0.9661350846290588,0.9610371589660645,6.767272134311497e-05,0.9149845838546753,0.9634509682655334,0.943956196308136,0.0005264689680188894,0.9076628088951111,0.955734133720398,0.9414789080619812,0.000532381352968514
1,0.8814077377319336,0.9435615539550781,0.9298161268234253,0.005387776996940374,0.9359055161476135,0.9601895809173584,0.9557541012763977,0.0007877417374402285,0.8995776176452637,0.9519649744033813,0.9377538561820984,0.0021802617702633142,0.8968902230262756,0.9471224546432495,0.9363842606544495,0.0022523929364979267
1,0.9068338871002197,0.950569748878479,0.9384117126464844,0.0006816712557338178,0.9457070827484131,0.9641939997673035,0.9583811163902283,9.418701665708795e-05,0.9295870661735535,0.9709020853042603,0.9560973644256592,0.0005024114507250488,0.923294186592102,0.9573109745979309,0.9482697248458862,0.0003261484089307487
0,0.8491866588592529,0.9335238337516785,0.9068090915679932,0.0020128635223954916,0.9280440211296082,0.9550327658653259,0.9477238059043884,0.0002523956063669175,0.9053001999855042,0.9559688568115234,0.9390187859535217,0.0007791458629071712,0.8884384036064148,0.9417644143104553,0.9245826005935669,0.0007669244660064578
1,0.873192548751831,0.9752848744392395,0.9405660033226013,0.004295929800719023,0.9302252531051636,0.9793821573257446,0.9590189456939697,0.0008342783548869193,0.9007824659347534,0.976790189743042,0.9445137977600098,0.002063937485218048,0.8894088268280029,0.9775005578994751,0.9403960704803467,0.0020454784389585257
1,0.9066134691238403,0.951400637626648,0.9421488642692566,0.0007381153991445899,0.9419253468513489,0.9616172313690186,0.9518505334854126,8.587037882534787e-05,0.9314897656440735,0.9575273990631104,0.9505253434181213,0.0003995730949100107,0.9177137017250061,0.9412318468093872,0.9408149123191833,0.0005249019013717771
0,0.8896195292472839,0.9518417119979858,0.9422696828842163,0.0017427103593945503,0.9456560015678406,0.9608435034751892,0.955965518951416,7.793593249516562e-05,0.9125641584396362,0.9694667458534241,0.9442425966262817,0.0007342578028328717,0.9039710760116577,0.9590346813201904,0.9384083151817322,0.0008218353614211082
1,0.8695164322853088,0.9434807300567627,0.9297924041748047,0.00651755603030324,0.9347075819969177,0.9663703441619873,0.9533659219741821,0.0006290540331974626,0.9058473110198975,0.9527217149734497,0.9462293982505798,0.0021985904313623905,0.896065354347229,0.945164680480957,0.9368098378181458,0.002078407211229205
0,0.9150046706199646,0.9709511995315552,0.9468823075294495,0.0006564314244315028,0.9466372728347778,0.9659417867660522,0.9566540718078613,8.446617721347138e-05,0.9245491027832031,0.9626982808113098,0.9566305875778198,0.0006142453057691455,0.9194388389587402,0.9643958210945129,0.9501591920852661,0.0006005731411278248
1,0.8772681355476379,0.9665201902389526,0.9232935309410095,0.0017506997101008892,0.9398458003997803,0.9602454900741577,0.9545109272003174,0.00014598420239053667,0.8802263140678406,0.958023190498352,0.9220985770225525,0.0010911502176895738,0.8923064470291138,0.9571840167045593,0.9316545128822327,0.0009398909751325846
0,0.9002066850662231,0.9362515211105347,0.931658148765564,0.0005260213511064649,0.9434489011764526,0.9568237066268921,0.955731987953186,5.439785309135914e-05,0.9224846959114075,0.9506153464317322,0.9426159858703613,0.0002858686784747988,0.9079811573028564,0.9381910562515259,0.9354737997055054,0.0004283393209334463
0,0.9203723669052124,0.9601750373840332,0.9469244480133057,0.0009477910352870822,0.9534748792648315,0.9618211984634399,0.9610781669616699,4.367148721939884e-05,0.9299628138542175,0.9633806943893433,0.9575034976005554,0.0008238147129304707,0.9207782745361328,0.9583156108856201,0.9479260444641113,0.0007789600640535355
0,0.7732183933258057,0.9760150909423828,0.9334859848022461,0.010996619239449501,0.9082274436950684,0.9895209670066833,0.9692137241363525,0.0013447417877614498,0.8720414042472839,0.9959341883659363,0.9857680797576904,0.0043007987551391125,0.8614065051078796,0.9952806234359741,0.9830321073532104,0.004539568442851305
0,0.88593590259552,0.9383218288421631,0.9269386529922485,0.0016331878723576665,0.9414029121398926,0.9623394012451172,0.9546457529067993,0.00012893452367279679,0.920354425907135,0.9626333117485046,0.9464704990386963,0.0005343480734154582,0.9076434373855591,0.9464219212532043,0.9346221685409546,0.0006508711958304048
0,0.8748680949211121,0.9256588816642761,0.9170782566070557,0.001981147797778249,0.9283339381217957,0.9514796733856201,0.9462032318115234,0.00038524839328601956,0.9006222486495972,0.9486059546470642,0.9292542934417725,0.0009151126141659915,0.8861469626426697,0.9355788826942444,0.9211428165435791,0.0012379337567836046
0,0.9242159724235535,0.9507785439491272,0.9425589442253113,0.00026147442986257374,0.9492643475532532,0.960376501083374,0.9569185972213745,4.170946340309456e-05,0.9323009252548218,0.9631372094154358,0.9519564509391785,0.00039909646147862077,0.9208924174308777,0.959804892539978,0.9373072385787964,0.00036213346174918115
0,0.8768844604492188,0.9412832260131836,0.9200225472450256,0.0011295159347355366,0.9377331137657166,0.9670804738998413,0.9529972672462463,0.0002005354908760637,0.9161536693572998,0.9612219929695129,0.9447183609008789,0.0004906990216113627,0.898277759552002,0.9486834406852722,0.9302491545677185,0.0005612538079731166
1,0.8817979693412781,0.9299130439758301,0.9101192951202393,0.0008058693492785096,0.9363201856613159,0.94950270652771,0.9480845928192139,8.776732283877209e-05,0.9055735468864441,0.9399651885032654,0.9289763569831848,0.0004760765586979687,0.9035037755966187,0.9301396608352661,0.9259648323059082,0.000454282941063866
1,0.8222230076789856,0.9121685028076172,0.9021815061569214,0.004009140655398369,0.9239476323127747,0.9534808993339539,0.9428033828735352,0.00031173464958555996,0.8598750829696655,0.9460448622703552,0.9285163879394531,0.002843694994226098,0.8479644656181335,0.9449626207351685,0.9153470993041992,0.003118381602689624
0,0.8969813585281372,0.9525094628334045,0.9406019449234009,0.0012317206710577011,0.9409831166267395,0.9638477563858032,0.9584820866584778,0.00020320793555583805,0.9066712856292725,0.9537733793258667,0.9416764974594116,0.000991174136288464,0.8941047787666321,0.9511919021606445,0.9440824389457703,0.0018655239837244153
1,0.8980902433395386,0.941769003868103,0.9200789928436279,0.0004037337494082749,0.944318413734436,0.9561787843704224,0.9511827230453491,4.463117147679441e-05,0.9057920575141907,0.9428796768188477,0.9313573241233826,0.0005930314655415714,0.8960670232772827,0.9396098852157593,0.9223331809043884,0.0005258019082248211
0,0.9502852559089661,0.952206015586853,0.9518893361091614,2.9678010378120234e-06,0.9535743594169617,0.9581320285797119,0.9570035338401794,1.1336550414853264e-05,0.9530523419380188,0.9568696022033691,0.9562827944755554,1.2482028978411108e-05,0.9482643008232117,0.9495393633842468,0.9493861794471741,1.6894464351935312e-06
1,0.8750087022781372,0.9404993057250977,0.9163956642150879,0.001131432130932808,0.9388867020606995,0.9613483548164368,0.9528775811195374,0.00013084802776575089,0.9139254689216614,0.9546170234680176,0.9435840249061584,0.000574758043512702,0.8957077264785767,0.9403030872344971,0.9244202375411987,0.0006136663141660392
1,0.9265955686569214,0.959108829498291,0.9504037499427795,0.0004251115024089813,0.9492081999778748,0.9639321565628052,0.958724856376648,7.260107668116689e-05,0.9449199438095093,0.9793283939361572,0.9670212864875793,0.00026181055000051856,0.934962809085846,0.9704669713973999,0.9582396745681763,0.0003109891840722412
1,0.9097719788551331,0.9555840492248535,0.9453983306884766,0.001024506171233952,0.9437925219535828,0.9663012027740479,0.9621385931968689,0.00021296899649314582,0.9095748662948608,0.9516888856887817,0.9509170055389404,0.0011365240206941962,0.9176154136657715,0.9558902382850647,0.9476386308670044,0.0006228868733160198
1,0.8404595255851746,0.9413673281669617,0.9142797589302063,0.00399073027074337,0.9283231496810913,0.959625780582428,0.9515620470046997,0.00041409124969504774,0.8816537857055664,0.9523137807846069,0.9295883178710938,0.0018959660083055496,0.879192054271698,0.9501523375511169,0.9252021312713623,0.001334846019744873
0,0.8906567692756653,0.9557685852050781,0.9422764182090759,0.0034342657309025526,0.9333755970001221,0.9614769220352173,0.9604073762893677,0.0006528867525048554,0.9051699042320251,0.9639408588409424,0.9460349082946777,0.0018837902462109923,0.8935052156448364,0.9566365480422974,0.9395576119422913,0.002515131374821067
0,0.852514386177063,0.9434541463851929,0.932261049747467,0.004811619408428669,0.9173536896705627,0.9591681957244873,0.9568290710449219,0.0011765246745198965,0.8868969678878784,0.9605612754821777,0.9460283517837524,0.0033076624386012554,0.876427173614502,0.95628422498703,0.9311602115631104,0.0027722115628421307
1,0.8644610643386841,0.955478847026825,0.9435290694236755,0.0053246947936713696,0.9155684113502502,0.9583886861801147,0.9532800912857056,0.0013100564246997237,0.8558394312858582,0.9501272439956665,0.9375482797622681,0.004942577797919512,0.8705967664718628,0.9556514620780945,0.9488115310668945,0.003985168877989054
1,0.8167272210121155,0.8910608887672424,0.8746585845947266,0.0019011830445379019,0.926944375038147,0.9503346681594849,0.9434980154037476,0.00016202765982598066,0.8667114973068237,0.9236862659454346,0.908906877040863,0.0013359045842662454,0.8640968799591064,0.9101678133010864,0.9030011892318726,0.0008786893449723721
1,0.888432502746582,0.9341221451759338,0.9250844717025757,0.0006658894126303494,0.9375341534614563,0.955706000328064,0.946830153465271,7.620592077728361e-05,0.916614830493927,0.9490832090377808,0.9340499043464661,0.00019874470308423042,0.8968508243560791,0.9369743466377258,0.9193868637084961,0.0003092694969382137
1,0.8890321850776672,0.9277340769767761,0.9219968318939209,0.0005069432663731277,0.9399027824401855,0.9579555988311768,0.9527402520179749,0.00011052437912439927,0.904708981513977,0.9516314268112183,0.9368353486061096,0.0006461667944677174,0.8953418731689453,0.9434685111045837,0.9274366497993469,0.0006115126307122409
1,0.9192715287208557,0.9508209228515625,0.9333416819572449,0.00018540272139944136,0.9483031630516052,0.9658801555633545,0.9533863067626953,4.586064460454509e-05,0.931833803653717,0.9618430137634277,0.94646155834198,0.00021543484763242304,0.9235979318618774,0.9492610692977905,0.9424025416374207,0.00018429824558552355
1,0.8977165818214417,0.9535016417503357,0.9308163523674011,0.001208616653457284,0.9438992142677307,0.9557431936264038,0.954492449760437,7.170356548158452e-05,0.9181670546531677,0.9548227190971375,0.9462300539016724,0.0005332219880074263,0.9021642804145813,0.9526156187057495,0.9316344857215881,0.0008991514914669096
0,0.8916546702384949,0.9471075534820557,0.9274111986160278,0.0008124765008687973,0.9444272518157959,0.9646615386009216,0.9533140659332275,6.958640733500943e-05,0.9206213355064392,0.9623913168907166,0.9538183212280273,0.0007790322415530682,0.9059354066848755,0.9486936926841736,0.9394352436065674,0.0010529576102271676
1,0.8902359008789062,0.9441691637039185,0.9240041971206665,0.0007397820008918643,0.9403231143951416,0.9630525708198547,0.9529508352279663,8.276207518065348e-05,0.9138686060905457,0.9641814231872559,0.9385186433792114,0.0005100076668895781,0.9084050059318542,0.9572786688804626,0.931294322013855,0.00041256207623519003
1,0.8803237676620483,0.955233633518219,0.9303334355354309,0.0029092561453580856,0.9372521638870239,0.970899224281311,0.9553995728492737,0.0004815003485418856,0.9159408807754517,0.9680247902870178,0.9499683380126953,0.002128306310623884,0.8977397084236145,0.962797999382019,0.9376752376556396,0.0018043037271127105
1,0.9362896680831909,0.9587438106536865,0.9529588222503662,0.000253038015216589,0.9571145176887512,0.9676692485809326,0.9649172425270081,4.067526970175095e-05,0.948291540145874,0.9709054827690125,0.9635973572731018,0.00016026421508286148,0.9421448707580566,0.9619302749633789,0.9560887813568115,0.0001357671426376328
1,0.892982006072998,0.9647257328033447,0.9274471998214722,0.000920445891097188,0.9442480802536011,0.96845543384552,0.9531298875808716,0.00012504540791269392,0.902664840221405,0.9588358402252197,0.9405117034912109,0.0008408243884332478,0.9002162218093872,0.9630521535873413,0.9373857975006104,0.0008553889347240329
0,0.7727762460708618,0.9760150909423828,0.9223322868347168,0.009875121526420116,0.9102195501327515,0.9895209670066833,0.964949905872345,0.00104877061676234,0.87410968542099,0.9959341883659363,0.9787499904632568,0.0035117033403366804,0.8630539774894714,0.9952806234359741,0.9754601716995239,0.0038283374160528183
1,0.8853162527084351,0.9490886926651001,0.9250833988189697,0.001222872408106923,0.9426963925361633,0.9625006914138794,0.9544793963432312,0.00011262187035754323,0.9185523390769958,0.9640451073646545,0.9478680491447449,0.0005130735808052123,0.8992627859115601,0.9518742561340332,0.9325428605079651,0.0008615255355834961
0,0.8880711793899536,0.9522650837898254,0.9324129223823547,0.001098810345865786,0.9418087601661682,0.9615731835365295,0.9585859775543213,0.00016281535499729216,0.9149305820465088,0.9615117907524109,0.942961573600769,0.0008474367787130177,0.91037517786026,0.9564971327781677,0.9417489171028137,0.0006872063386254013
1,0.915067732334137,0.954369306564331,0.9475071430206299,0.0008167712367139757,0.9448951482772827,0.9670169353485107,0.9584077596664429,0.00019324009190313518,0.9219731688499451,0.9567965269088745,0.9502349495887756,0.0007246013847179711,0.9196183085441589,0.9504753351211548,0.9448357820510864,0.0005867694271728396
0,0.9198996424674988,0.9358119964599609,0.934878408908844,0.00031373233650811017,0.9472250938415527,0.9591917991638184,0.9587933421134949,6.351024785544723e-05,0.9225389361381531,0.9433077573776245,0.9432467818260193,0.0005933099309913814,0.9097725749015808,0.9335633516311646,0.9315304756164551,0.0006704833940602839
0,0.9140926003456116,0.9524998664855957,0.9367929100990295,0.0003959819732699543,0.949940025806427,0.9630646705627441,0.9612529277801514,6.592988211195916e-05,0.9310253262519836,0.9542883634567261,0.9505881071090698,0.00027691904688254,0.9236798286437988,0.9497745037078857,0.9421662092208862,0.00023073986812960356
1,0.9271525740623474,0.9521375894546509,0.9440014362335205,0.000227433250984177,0.9532200694084167,0.9675328731536865,0.9637336134910583,9.123344352701679e-05,0.9341791868209839,0.9561176300048828,0.9512112736701965,0.0001804241182981059,0.9229410290718079,0.9499514698982239,0.944108784198761,0.00028953319997526705
0,0.8760920763015747,0.9310503005981445,0.9031800031661987,0.0005165620823390782,0.9408410787582397,0.9646425843238831,0.9503678679466248,4.9774091166909784e-05,0.9240024089813232,0.9687967896461487,0.9440349340438843,0.0003143072535749525,0.9053958654403687,0.9459541440010071,0.928384006023407,0.00039223008207045496
0,0.896388053894043,0.9335577487945557,0.922517716884613,0.0003846358449663967,0.9430459141731262,0.9608708024024963,0.9536873698234558,5.6488475820515305e-05,0.9238107800483704,0.9549551010131836,0.9389802813529968,0.00019660821999423206,0.9069405794143677,0.9364262223243713,0.9280505180358887,0.00023437109484802932
0,0.9113755822181702,0.9466879963874817,0.938197135925293,0.0005817175260744989,0.9473363161087036,0.9642572402954102,0.9551584720611572,4.929339775117114e-05,0.9287793040275574,0.9519398808479309,0.9456003904342651,0.00029530940810218453,0.9215618371963501,0.9496890306472778,0.9395941495895386,0.00033153590629808605
1,0.8659572601318359,0.9361868500709534,0.907334566116333,0.0009988746605813503,0.9341662526130676,0.9659194946289062,0.9478804469108582,0.00013787203351967037,0.9122437834739685,0.9660232663154602,0.9359762072563171,0.0004208024183753878,0.9015675783157349,0.9508501887321472,0.9273806810379028,0.00040543079376220703
1,0.8518137335777283,0.9588268399238586,0.9052509069442749,0.003633739659562707,0.9237557053565979,0.9602082371711731,0.9488117098808289,0.0005706369411200285,0.8718040585517883,0.9585710167884827,0.9163522720336914,0.002338576130568981,0.8634585738182068,0.9672873020172119,0.9129616618156433,0.0023170351050794125
0,0.9207496643066406,0.9539872407913208,0.9383666515350342,0.0002388432330917567,0.9489869475364685,0.962185263633728,0.9601465463638306,0.0001018409020616673,0.9280266761779785,0.9577978849411011,0.9468966126441956,0.00027530090301297605,0.9225313067436218,0.9485383629798889,0.9405820369720459,0.00020688929362222552
0,0.8888749480247498,0.9442481994628906,0.9205048084259033,0.0007266917382366955,0.9397230744361877,0.9581989049911499,0.9540942907333374,9.274265175918117e-05,0.9187412261962891,0.9537386894226074,0.9466471076011658,0.00039709825068712234,0.9019691348075867,0.9385340809822083,0.9296332597732544,0.00035437059705145657
0,0.8819068670272827,0.9262909889221191,0.9140166640281677,0.0007226496236398816,0.9410444498062134,0.9665334820747375,0.9581340551376343,0.0001594875502632931,0.9239193201065063,0.950640082359314,0.9415883421897888,0.0002446977887302637,0.9091156721115112,0.946082592010498,0.9329972267150879,0.00027712591690942645
1,0.8324258923530579,1.000000238418579,0.9299744963645935,0.00975037645548582,0.9230765700340271,1.000000238418579,0.957194447517395,0.0010365861235186458,0.8700640797615051,1.000000238418579,0.9492061734199524,0.006559309083968401,0.8737822771072388,1.0,0.9473156929016113,0.004842841532081366
0,0.9001589417457581,0.9456747770309448,0.925141453742981,0.00038549903547391295,0.9451839327812195,0.9581813216209412,0.9537274241447449,6.891329394420609e-05,0.9194042682647705,0.9545772075653076,0.9400929808616638,0.0004061953804921359,0.9116209149360657,0.9444483518600464,0.9344608187675476,0.0003266503044869751
1,0.8802527189254761,0.9518261551856995,0.922033429145813,0.001191185787320137,0.9388238787651062,0.9599801301956177,0.9517865777015686,0.00011074816575273871,0.9127920269966125,0.9614132642745972,0.9449926614761353,0.0006495483103208244,0.9044174551963806,0.9577184319496155,0.9357442259788513,0.0006695614429190755
1,0.892642617225647,0.9558942317962646,0.9313929677009583,0.0012202516663819551,0.9450548887252808,0.9622259736061096,0.9546005725860596,9.467987547395751e-05,0.9293498396873474,0.9646156430244446,0.9533787965774536,0.0005404502153396606,0.9149541854858398,0.9601765871047974,0.9403235912322998,0.0005922657437622547
1,0.922587513923645,0.961765468120575,0.948433518409729,0.0005323606892488897,0.9491939544677734,0.9674785137176514,0.9616394639015198,9.218375635100529e-05,0.923611044883728,0.9611819982528687,0.9501795768737793,0.0006106736836954951,0.9236210584640503,0.9620150327682495,0.9509403109550476,0.0004928372800350189
0,0.9238680005073547,0.9371022582054138,0.9356817603111267,0.00019592624448705465,0.9489643573760986,0.9547698497772217,0.9533247947692871,1.8317992726224475e-05,0.9429633617401123,0.9538864493370056,0.9517095685005188,7.982482202351093e-05,0.9234668612480164,0.9428083896636963,0.9391003847122192,0.00026015876210294664
1,0.8470123410224915,0.9286773800849915,0.9072449803352356,0.001775391399860382,0.9265039563179016,0.9590163230895996,0.9438683390617371,0.0001925928663695231,0.9055700302124023,0.9444209337234497,0.9366081953048706,0.0005405772826634347,0.8819690942764282,0.930347740650177,0.9169831275939941,0.0006503207259811461
1,0.9147780537605286,0.9381257891654968,0.9351158738136292,0.00018113057012669742,0.9435094594955444,0.9604583978652954,0.9563770294189453,7.737631676718593e-05,0.9387643933296204,0.9603371024131775,0.9526101350784302,0.00020429815049283206,0.9206962585449219,0.9402848482131958,0.936759889125824,0.00023529326426796615
0,0.8852637410163879,0.9250783920288086,0.9179947972297668,0.0008367703412659466,0.9430176615715027,0.9585992693901062,0.9539695978164673,0.00014488851593341678,0.9159659743309021,0.9435436725616455,0.9418601393699646,0.0004542517999652773,0.8989928364753723,0.9346998929977417,0.9274513721466064,0.0005991254583932459
1,0.8471095561981201,0.9455595016479492,0.9086196422576904,0.0033130033407360315,0.9232878684997559,0.9558141231536865,0.9477981925010681,0.0005982815637253225,0.8945962190628052,0.9550697803497314,0.9290214776992798,0.0009599569602869451,0.8812689185142517,0.9400433301925659,0.919348955154419,0.000845469709020108
0,0.8926190137863159,0.9398970603942871,0.9221590757369995,0.0004404962819535285,0.9473671317100525,0.9683878421783447,0.9565919637680054,5.327866165316664e-05,0.9314614534378052,0.9638579487800598,0.9532024264335632,0.000320822698995471,0.9177474975585938,0.9557692408561707,0.939012348651886,0.00027160532772541046
1,0.8994427919387817,0.9483155012130737,0.9286982417106628,0.000907575769815594,0.9433408379554749,0.9680713415145874,0.9552883505821228,0.00016952904115896672,0.9233289957046509,0.9669572114944458,0.9492461085319519,0.0005041159456595778,0.9091053605079651,0.9553467035293579,0.9311311841011047,0.0005335457972250879
0,0.9038271903991699,0.9367254376411438,0.9239183664321899,0.00041009034612216055,0.9450732469558716,0.9562221169471741,0.952643632888794,3.720181484823115e-05,0.9184159636497498,0.9602643847465515,0.9451255798339844,0.0004986577550880611,0.9106349945068359,0.9438906908035278,0.9303714632987976,0.0003957886656280607
0,0.8391068577766418,0.9259628057479858,0.8889052867889404,0.0016695602098479867,0.9275239706039429,0.9568312168121338,0.9448269009590149,0.00020222921739332378,0.8998797535896301,0.9526245594024658,0.9333205223083496,0.0007000697078183293,0.8857257962226868,0.9410483241081238,0.9204917550086975,0.0007828357047401369
0,0.9017664790153503,0.951857328414917,0.9285391569137573,0.0003743850684259087,0.9427255988121033,0.9622796773910522,0.9551012516021729,9.90053522400558e-05,0.9287649393081665,0.9617912173271179,0.9489050507545471,0.0002981883881147951,0.9164609313011169,0.9529978036880493,0.9394406676292419,0.00029480273951776326
1,0.8671202659606934,0.9319195747375488,0.9005811810493469,0.0009911101078614593,0.9328914284706116,0.9655627012252808,0.9447091221809387,9.645160753279924e-05,0.9164960980415344,0.9559888243675232,0.9431594610214233,0.0003976549196522683,0.8999679088592529,0.9476485252380371,0.928892970085144,0.0004755205300170928
0,0.8808631300926208,0.943191647529602,0.9241885542869568,0.0011443218681961298,0.9390354156494141,0.9578717350959778,0.953770637512207,0.0001459075283491984,0.926670491695404,0.960582435131073,0.9463333487510681,0.0002964892191812396,0.9091104865074158,0.9533708691596985,0.9346648454666138,0.0005368199199438095
0,0.9323673248291016,0.9522237181663513,0.9447389841079712,0.0001861598138930276,0.9517083168029785,0.9656845331192017,0.9640727639198303,7.016529707470909e-05,0.9315489530563354,0.9539257287979126,0.9486784934997559,0.00023214546672534198,0.922690212726593,0.946498453617096,0.941222071647644,0.0003839722485281527
1,0.9202032089233398,0.9568390846252441,0.9527820944786072,0.0006518751615658402,0.9523436427116394,0.9658644199371338,0.959434986114502,4.764437471749261e-05,0.9327459335327148,0.9670963883399963,0.9543494582176208,0.00039834491326473653,0.9213360548019409,0.9582166075706482,0.9482543468475342,0.0005072095082141459
0,0.8689624071121216,0.9330728650093079,0.9143203496932983,0.0012872623046860099,0.9309267997741699,0.9525304436683655,0.9512962102890015,0.00023092074843589216,0.9045075178146362,0.9422509670257568,0.927785336971283,0.0004993338952772319,0.8959602117538452,0.9375802278518677,0.9298292398452759,0.0007019640761427581
0,0.9030580520629883,0.9536421298980713,0.9306297302246094,0.0005452862824313343,0.9467991590499878,0.9621526002883911,0.9586848616600037,6.669613503618166e-05,0.9205179214477539,0.9668708443641663,0.9498893618583679,0.000551026314496994,0.9077447652816772,0.9627134799957275,0.9395714402198792,0.0005778242484666407
1,0.8493616580963135,0.954392671585083,0.9291403293609619,0.006005079485476017,0.9237268567085266,0.9643061757087708,0.9556967616081238,0.0008766121463850141,0.8829985857009888,0.9607930183410645,0.9396231770515442,0.0023166839964687824,0.876539945602417,0.9544135332107544,0.9382782578468323,0.0026176651008427143
1,0.8244050145149231,0.9102740287780762,0.8808982968330383,0.0017964965663850307,0.9173620939254761,0.9578312635421753,0.9408596158027649,0.00031887664226815104,0.8880147933959961,0.9520235061645508,0.9343094825744629,0.0015718317590653896,0.8760976791381836,0.9397404193878174,0.9191418886184692,0.0013310839422047138
1,0.8698164224624634,0.958520770072937,0.935542106628418,0.0037118978798389435,0.932842493057251,0.9631713628768921,0.9569263458251953,0.0005698714521713555,0.9011421203613281,0.9603193998336792,0.943156898021698,0.001626904821023345,0.8893035650253296,0.9568464756011963,0.9329269528388977,0.001718457555398345
1,0.8864041566848755,0.9595838189125061,0.9063327312469482,0.000734572357032448,0.9395893216133118,0.9626238942146301,0.9528766870498657,0.0001434037258150056,0.8974907398223877,0.9610520601272583,0.9222446084022522,0.0008112533250823617,0.8943507075309753,0.9604150652885437,0.9156455993652344,0.0006847397889941931
1,0.8961540460586548,0.9410022497177124,0.9339326024055481,0.000588537659496069,0.9459750056266785,0.9668517112731934,0.9573606252670288,7.214480137918144e-05,0.910584568977356,0.9452637434005737,0.934093713760376,0.00031736650271341205,0.9025700688362122,0.9419816732406616,0.9340405464172363,0.00043832743540406227
0,0.7803421020507812,0.9760150909423828,0.91893070936203,0.01048609334975481,0.9153645634651184,0.9895209670066833,0.9594953656196594,0.000942206708714366,0.8817057013511658,0.9959347248077393,0.9701100587844849,0.0029866397380828857,0.8715006709098816,0.9952806234359741,0.9601482152938843,0.0032839456107467413
0,0.9322595000267029,0.9584517478942871,0.9513055086135864,0.00023154978407546878,0.9497154355049133,0.964561402797699,0.9622430205345154,0.00011039167293347418,0.9454513192176819,0.9640228748321533,0.9608975648880005,0.0001563421537866816,0.9331920742988586,0.9545027017593384,0.9510576128959656,0.00021297443890944123
1,0.8594176173210144,0.935472846031189,0.9119638800621033,0.0018765772692859173,0.9335670471191406,0.9587295055389404,0.9518869519233704,0.000327356334310025,0.907149076461792,0.9540282487869263,0.9360380172729492,0.000732283340767026,0.8877657651901245,0.9515825510025024,0.9242607355117798,0.0009324437705799937
1,0.939272403717041,0.9515087604522705,0.9490455389022827,0.00010114976612385362,0.9555503726005554,0.9614956378936768,0.9599325060844421,1.9397022697376087e-05,0.9417943954467773,0.9578065872192383,0.953822135925293,0.00018624131917022169,0.9410842657089233,0.9531226754188538,0.9525554180145264,0.00012077059363946319
1,0.8867586851119995,0.9324643015861511,0.9281676411628723,0.0009503913461230695,0.9433074593544006,0.9611479640007019,0.9518373608589172,6.42906452412717e-05,0.9144296646118164,0.9534420967102051,0.9485850930213928,0.0009354896028526127,0.9047690033912659,0.9406802654266357,0.9357672929763794,0.000857147213537246
